,sb,se,streamID,f0,f1,f2,f3,f4,f5,f6,f7,class
145,sb2,se2,145,-2.6100554790437687,21.59881075929475,12.780037189166887,6.72148222153423,-0.9541545297916869,0.7555927453967304,-0.1800276352500363,0.49312293794766515,1
146,sb2,se2,146,0.11141484139987076,4.871806009065872,10.426529156276203,3.3610239603341143,-1.3232919766201725,0.3288034510823544,-0.25362460958001576,0.2525102339378769,1
147,sb2,se2,147,-4.451532637538604,25.12809338336665,6.364590041523513,3.4126523153768424,-0.2186791054589889,1.7294216756050453,-0.08785768056837549,0.7594601207174435,1
148,sb2,se2,148,-10.10599192055454,40.7677704824028,12.24014274663783,5.268526771361763,-0.6482449263618136,0.8839644910080368,0.3178769189015883,0.6453455715044846,1
149,sb2,se2,149,2.2980304276385572,4.94946814444107,6.576039884495352,1.3367356067438672,3.7220484631831714,5.0161460875873205,-1.5612400941161315,1.3365763784062143,1
150,sb2,se2,150,2.2529592638948692,19.639355373981402,9.50007512141995,3.8453536180041357,-1.3236532857268641,0.26837133406392205,-0.020367308280751614,0.3152913833176294,1
151,sb2,se2,151,-2.6904942525028432,23.839413869438978,11.356435858078026,5.299947895393755,-1.1163769266947516,0.4009118263863338,-0.22622927027168477,0.39058882338938244,1
152,sb2,se2,152,8.615755596347295,40.20848739653901,12.973383593608323,3.9440797611217304,-0.4252797209450118,1.037939332727818,-0.35378813680029253,0.7247932363633951,1
153,sb2,se2,153,18.788048328075366,32.96137932190134,17.951721440489095,7.283693479567475,-1.0437389773589405,0.40254093115003386,0.3128623035054892,0.5806569834380898,1
154,sb2,se2,154,9.613177980649763,35.12314753804513,16.802871834920662,8.191647858750514,-0.7910075788155227,0.9165175326603017,-0.4388563704956066,0.4810608400499291,1
155,sb2,se2,155,-1.3423007213327218,13.06741820777684,8.63250530596133,7.143382649717025,-1.1884879847538379,0.2865519432654171,0.014396608079912335,0.32629608890217937,1
156,sb2,se2,156,-10.79525333179773,40.926527289934356,20.487147480274974,5.460478233150769,-1.0363744098711156,0.6688122355875586,0.07598670242489917,0.535413588521446,1
157,sb2,se2,157,4.297901504245453,5.146171089110944,9.152240329379788,3.3318027803970143,-0.6240172840415074,1.019745984958832,-0.5022204087512686,0.5701235067871643,1
158,sb2,se2,158,-6.061768683465924,11.543709076470599,10.814489130812644,5.741942660720067,-0.1911850954162563,0.7349974597057692,0.06831313716978471,0.8822783319476014,1
159,sb2,se2,159,2.8465667540030526,16.726004210816264,11.21976807782219,5.081555752684179,-0.5670620516582026,2.3807456982289117,0.11804078320122698,0.6961472428682265,1
160,sb2,se2,160,8.730788558273945,33.76023816134149,11.989367386105807,5.701636855075621,0.18203605368458758,1.9346247344182135,0.3328132176894926,0.8528471386205316,1
161,sb2,se2,161,9.125621653763034,21.947582485786658,11.274546424137236,4.015365926757032,-0.08168782453843641,0.24444789318121138,-0.3637456682490261,0.8798243305328003,1
162,sb2,se2,162,10.906127175059614,21.898690364990493,10.426340135541762,3.765378290313643,-1.0000479060693532,0.2815841029216851,-0.14884980760874503,0.45327525866283513,1
163,sb2,se2,163,3.1830872078132506,28.997063275951625,10.838007875375775,5.131400547188657,-1.027997734139088,0.3771311264530539,-0.07311587322907719,0.42834002719266456,1
164,sb2,se2,164,-8.256904764238017,40.45459273268058,13.331242503771197,4.247561591539891,-0.9014184285550623,0.4020680555206165,0.14624697313666044,0.5964323392267439,1
165,sb2,se2,165,-4.426989831556653,29.006155037138676,8.329673565343565,3.399728718489375,-0.6893908296229332,0.955357168245657,-0.4700544370428288,0.4677917518820863,1
166,sb2,se2,166,3.6419855862444304,16.986283903925656,6.396159953716283,2.458454939752578,-0.9918983179621511,0.6093652107483402,-0.126131337778051,0.5544879464311901,1
167,sb2,se2,167,14.55469830004129,30.758583194956568,18.431127915320772,7.685886055499106,-0.32774677720346995,0.8896294241659812,-0.8975810944938117,0.5027560212017205,1
168,sb2,se2,168,13.619155991022373,27.879535446759416,16.30126829591042,8.723331554614601,-0.49803897858172474,0.7957053184073936,-0.7965842459585574,0.4994501742445349,1
169,sb2,se2,169,0.6694386646687153,14.460177655946033,4.589855165925536,2.769811507327505,-0.7641271210017035,0.9679330565412525,0.07744686190202715,0.6541467555561574,1
170,sb2,se2,170,0.45027598688055825,17.697296712586567,12.780457519247893,4.425363443115179,-1.242515980250018,0.5090247674554641,-0.08441993717605732,0.36417748600347916,1
171,sb2,se2,171,-0.4907064492243343,13.182744687045572,7.636737606279003,4.717023806882722,-1.0934675506299258,0.4407912437310094,-0.010493545174805071,0.4424148693339288,1
172,sb2,se2,172,-0.5413368840281488,10.057458058072777,15.023171247406955,4.992087731333623,-1.2762606156057295,0.4851482546321768,-0.10253742880573569,0.3222701461414291,1
173,sb2,se2,173,7.017464659255306,38.29941476030573,14.044167270727645,6.58079278788937,-0.6204549034422019,0.8526209343852454,-0.08555144870331359,0.7058890905265119,1
174,sb2,se2,174,-1.6610165273129263,27.116629203895194,12.400613195309964,6.482946298772037,-1.1054025126745488,0.4737864569576649,0.018660145993253198,0.3780723533847291,1
175,sb2,se2,175,0.9083583311457947,17.26942302748068,12.830306290541222,3.8077526933579473,-1.2180177725453407,0.3762439359966433,-0.0941609448571015,0.3589937968579928,1
176,sb2,se2,176,0.864410858441061,19.31887967524461,13.402260173898815,4.105365869241585,-1.0424218149258118,1.0664551576195322,-0.022098699427519537,0.5088949897526726,1
177,sb2,se2,177,-1.3872460038721186,24.669469087186393,15.466655115708928,6.431662237011221,-1.2612785662729813,0.4325754247989391,-0.015610653894191459,0.36808884256424856,1
178,sb2,se2,178,0.09496790761332656,13.800400546639768,12.129314490177661,4.000847415134743,-1.0171049725846557,0.7841448762808813,-0.22385891540782374,0.49891994690005276,1
179,sb2,se2,179,-0.3827273707976252,18.72134760143911,9.536860346304648,4.188175154577142,-0.9737060829320893,0.8558830570105463,-0.0740506859327176,0.5245074645853682,1
180,sb2,se2,180,1.026795831992369,19.716484285602107,9.636848970875828,4.084326820690724,-1.0320282806110732,0.6822069069366208,0.002526328213775961,0.45787770799609,1
181,sb2,se2,181,-0.3869945551718434,11.948303873956617,12.818485774488854,3.7189430195685387,-0.9864963037034208,0.698650940528387,-0.11714591918988608,0.4673255186553399,1
182,sb2,se2,182,0.6426449587504344,15.91927245959357,10.882550233993017,4.023842012961715,-1.1677089802229843,0.636818101003765,-0.0206341805498239,0.35896049096332827,1
183,sb2,se2,183,0.6931112107976058,15.57651549055552,12.282113857928442,5.693608412986639,-0.9593902339445926,1.5472818967845758,0.15436953092590297,0.4767092777062446,1
