sb,se,streamID,f0,f1,f2,f3,f4,f5,f6,f7,class
sb1,se1,0,7.8467038223899,26.876771667386564,15.878682474109535,5.311498513569855,-1.0092038786473319,0.5950096359418071,0.2959697162439416,0.6133420728411011,0
sb1,se1,1,-5.4770130168986055,13.013181915082765,7.133970599030789,1.9499998331912283,0.4336088554731872,0.6335408532055589,0.6899277768037878,0.9907607680228775,0
sb1,se1,2,-7.0350700687283805,42.13766522878647,10.476015298885583,5.985680016451695,-0.827821080232496,0.5372213253645355,0.027553913520976907,0.521850188939487,0
sb1,se1,3,-1.7849564478568483,11.122038938495619,8.680916482853107,5.238494333699954,-0.587045575725713,1.3447892636742962,-0.01600431037114268,0.4038731792077797,0
sb1,se1,4,1.5670755378424588,2.657037142874775,13.29597233624524,3.7645642296593937,-0.8928632873561467,0.4111527347378432,-0.17626284272638282,0.16637631506703193,0
sb1,se1,5,-1.6301732391410686,19.187752897430137,10.995895168711316,6.803960082648077,-0.8206561635400513,1.5105344973727295,0.20178110038710134,0.5147599861141664,0
sb1,se1,6,-2.176399022520538,21.25496552017719,13.590180046230047,4.3882012684906355,-1.0685730182671214,0.3627813295303371,-0.0804088387667958,0.3816787479300217,0
sb1,se1,7,-12.384443311582586,49.111340837825544,19.122320545529846,5.447349741741811,-0.46814260261685675,0.9313983641371866,-0.021919923828790853,0.826197273922239,0
sb1,se1,8,12.041357260654737,18.14558660671837,14.897155003393406,9.231587247339599,-0.937040181248323,0.20064705419045015,-0.2339781349701683,0.34305814137886004,0
sb1,se1,9,5.167878134150668,36.00862120278787,12.411533165110628,5.90241148999353,-0.31049608994251443,2.3913581353951745,0.22489156245004074,0.8768663696855529,0
sb1,se1,10,-2.507658713448263,11.588851339320005,11.114062267676848,3.854526707666162,-0.8332927552813726,0.414842013220052,-0.1368485090578928,0.5228393928938989,0
sb1,se1,11,-11.348826301293597,27.238331822069693,20.614934559193745,1.5911794391572105,-0.4913016549939737,0.3236736114141719,0.3920449589767702,0.5660462134953788,0
sb1,se1,12,0.36764357944329806,17.048609761909546,6.699095458821343,3.0136259123654594,-0.8570383031561216,0.7256752478208984,-0.07835315635547832,0.4768308489795478,0
sb1,se1,13,17.125980636473006,34.0335507641671,20.923868350554205,4.593735277646536,0.17335160649487288,0.908948192760726,-0.6251136947400403,0.6452656835757111,0
sb1,se1,14,-6.032420524855676,40.61134761112374,11.069074320042505,5.318698757677178,-0.6716890629192135,1.6309405470460616,-0.01933577854901165,0.7380116278310345,0
sb1,se1,15,-10.15240362126958,48.520986385204196,13.312321945975993,4.039852667497765,0.4679306333393603,1.5202209203321433,-0.20875404925162702,1.0527777249081363,0
sb1,se1,16,-2.412846241880129,23.070714019382976,12.068738620931763,7.043141996469602,-0.5018779913543726,1.5681970141833919,0.27071022157995467,0.4836981827714871,0
sb1,se1,17,4.535312572774003,27.793871872261228,11.183889957185839,5.190633724568153,-0.6488277663295244,1.8571414675154203,0.054297686835916466,0.40027494676434,0
