sb,se,streamID,f0,f1,f2,f3,f4,f5,f6,f7,class
sb1,se2,46,0.6787118742056394,12.713118940518832,5.574528399683035,2.478008096438157,-0.8602951833732762,0.573642288184926,-0.03139208142428379,0.5044472069238718,0
sb1,se2,47,0.6169659946453696,20.208525074903093,13.794114500255663,5.339344130359628,-1.0181566288664288,0.737036350598478,-0.1303964379705874,0.5221449934513603,0
sb1,se2,48,-0.20119366111634912,9.892061469138586,9.710528028812353,5.011759947800275,-0.8045133442344807,0.7691432205705853,-0.08661331206808676,0.6567238744160373,0
sb1,se2,49,-3.882954695734902,22.01013529926257,10.138651256608595,5.5419236843115,-0.6138147017856823,0.3859514766895848,-0.00647509756837331,0.5606709012353885,0
sb1,se2,50,-10.495078059838633,21.925426774377954,11.835537089513522,3.3958516033424915,0.09017768695412243,0.8859852246738888,0.3623178033307308,0.5143391454888816,0
sb1,se2,51,1.5947144761757757,13.294240752137735,6.522091806602331,3.516133018611429,-0.7184720030792962,0.6862943931797384,-0.06020022149505057,0.5986277221702404,0
sb1,se2,52,10.814419001381546,43.31119595337504,10.608668505967259,5.989649538770579,-0.554852978685133,0.9890554523422576,-0.27819250125494105,0.6374934516090706,0
sb1,se2,53,2.0643736637643952,7.756805149008293,11.765411912802383,6.336771960026282,-1.418157656285825,0.13787242994023016,-0.33561032876920044,0.04947342058962139,0
sb1,se2,54,0.06397067994880559,8.05745640205747,8.099970444598787,3.8435755305594417,-1.056716794469748,0.34134022692883403,0.12982856353000355,0.4660596345438903,0
sb1,se2,55,1.3260611547982795,13.61206721590535,6.324550902831503,2.254324003989337,-0.41674524396410284,1.3260420835421576,-0.08756513311123963,0.7400809993033618,0
sb1,se2,56,5.8526096790912305,18.91502661578071,8.722505171958991,4.859997153159378,-1.1495604127181414,0.10863181035710374,0.1543098017461837,0.3626303056387865,0
sb1,se2,57,-6.616130741722312,16.672637195336762,9.678813186970233,5.10995157775557,-0.721120558197916,0.35940162554233485,0.13315434811481167,0.5465182311042942,0
sb1,se2,58,-4.319787156973638,26.239295808183556,10.308857136815535,4.290269123628668,-0.6765440136427371,0.8883604848673007,-0.23670256930912878,0.644382969010367,0
sb1,se2,59,5.122209798201092,21.24553380075959,11.77845737339351,3.1828456817461883,-0.7040409412856545,0.8476142108599974,0.030883745588803063,0.7149528270474999,0
sb1,se2,60,8.211762025496553,16.52617740717724,10.43130470424812,4.509820912979476,0.29486579601321683,0.8788769988045882,-0.5360958626065422,0.6412182472486998,0
sb1,se2,61,3.844910243172436,15.988160819354665,16.233323410230366,6.335072507609563,-1.165606958627768,0.3406464767702888,-0.19534254129912698,0.3056422854431769,0
sb1,se2,62,7.709042594171659,14.80192743786143,10.750316863933557,5.235902599555532,-0.14437807478560014,1.1916469162721426,-0.6512959429852959,0.5972162337574164,0
sb1,se2,63,-0.741186374815407,7.849651706348031,8.533913915035688,3.853188622675745,-1.1228354637236861,0.5050579327642751,-0.07536603428183261,0.30884798440584726,0
sb1,se2,64,-10.85683554168279,45.82531149872824,12.09976145496297,2.3226882698473377,-0.6322415168319991,0.654869355591652,0.1604105510661046,0.769408818620078,0
sb1,se2,65,-5.106981117652965,15.627222931227532,10.090052427377072,2.4308584328856577,0.3103531900161823,0.643263849137596,0.3461221780274615,1.0073984317113758,0
sb1,se2,66,-7.213910709148178,15.83196284110059,11.85789824089249,2.973841592206969,2.582202718793811,4.07523114265901,1.5322130872894961,1.0764682022572176,0
