sb,se,streamID,f0,f1,f2,f3,f4,f5,f6,f7,class
sb1,se2,69,7.264777966053721,46.39263039822922,10.865410640343717,7.4865433289570245,-0.36736099070101996,1.3047073015956145,-0.10430057912945653,0.7973639802300508,0
sb1,se2,70,10.426640477857394,41.33199723924516,17.357056546689336,5.642409610826527,-0.38271752689257604,1.594962852586162,-0.19362834105965873,0.6714487651307987,0
sb1,se2,71,-16.454650302225083,35.84715418870678,17.240776455777052,6.852815435805641,-0.26651095315753537,0.48571457081371255,0.26786893379040105,0.7222267154219405,0
sb1,se2,72,-7.271670057280317,42.28623993058268,14.602706446448744,4.879486083116092,-0.7739597424736926,1.4467598456962316,-0.19923995989414695,0.5935421453756006,0
sb1,se2,73,8.38027505564796,40.222638211455674,15.835445753320537,4.292810800668913,-0.07839333740574439,1.3027962450320858,-0.3366391900993769,0.9551505600010297,0
sb1,se2,74,8.116233929550171,18.92450774535779,17.07927191629622,3.1035223553061164,2.115876564786678,3.1743345929072464,-1.148931735988499,0.5333151644198593,0
sb1,se2,75,-5.730067161929766,39.831802489882755,11.050991652924106,6.506592764246689,-0.10452691812872224,2.5992409687520497,-0.18074473607067518,0.9189268911569989,0
sb1,se2,76,-16.182002393161515,68.39572769064463,15.257597427431572,8.522562443947676,0.9181713782386185,3.165932421569151,-0.25084196094798294,1.218893239833143,0
sb1,se2,77,5.372318867095282,12.696018988200738,17.28246894640129,2.311384241557661,0.6708015930037489,1.9063959385516964,-0.8773515247188546,0.5563048501266418,0
sb1,se2,78,-0.7109599485584249,16.131977146313105,6.214610369644908,3.198221626681959,-0.6875262256040694,0.6636009498567538,-0.009887359155694,0.5965039439625613,0
sb1,se2,79,-0.8044803435696471,21.9096999788326,12.16118585988192,5.194326359734631,-0.9866790667804753,0.4779803907159313,-0.07602627773774205,0.4725835457814651,0
sb1,se2,80,-0.8726013250399582,16.770709987499778,6.790687088472522,2.9803190911838837,-0.7921583639146971,0.9370982433757254,-0.02528909855102983,0.5421359557018653,0
sb1,se2,81,-0.6564177320947376,21.31323051302441,12.649085003937738,6.452922252110075,-0.9343008931694251,0.6567187873541733,-0.13591909658018128,0.4793540499640438,0
sb1,se2,82,-0.2744571367732947,22.468123495830937,13.683262475251649,6.6579061041770045,-1.0213892747931332,0.45872840075299653,0.07355147458054956,0.5323631247326938,0
sb1,se2,83,-0.9244864126145611,31.640584500196788,13.724160437824153,6.091160731218791,-0.8174328055559645,0.9699138865600083,-0.08983266994355847,0.6016378372056108,0
sb1,se2,84,1.1752729358786411,24.40476777402926,14.714977404859667,6.1346686925334195,-1.1054224147628378,0.4458689204076818,0.03552308420483754,0.3949646042026407,0
sb1,se2,85,-0.8768723214765316,27.552823979113874,16.02114150424159,5.877639213053614,-0.9669804858164361,0.6861004963927313,0.07144495580009069,0.5727805219304409,0
sb1,se2,86,-0.593945402577889,25.444073595091776,12.325531115754577,4.378296175145833,-0.9151949240517439,0.9070932815893413,-0.043568840002054424,0.5324753544122803,0
sb1,se2,87,0.8888850761400995,25.438077166996038,12.898681733470813,6.203955362645914,-0.7085661764619612,1.4473258404209564,0.06661068399323326,0.66810823910552,0
sb1,se2,88,-0.34910075501629834,22.63172283138288,16.888810442035084,6.775344257617782,-1.099527910198839,0.5066721870723273,-0.06537600800596785,0.47589633880695176,0
sb1,se2,89,0.981884507365218,32.55674125916727,11.863802254512787,6.02808357397628,-0.8120786729633014,0.985932827066746,-0.06811438523423807,0.5307676963875589,0
sb1,se2,90,-1.2785966511154352,31.10426610973169,13.062007365549405,6.526927235167924,-0.7564107991046111,0.8475504308322104,-0.010293890862502843,0.5615205397950368,0
sb1,se2,91,1.4920770248214539,27.17308972518714,11.592363117436518,5.759164800072607,-0.8652055473144946,0.8656884089923763,-0.0041016197162548115,0.4988781539107866,0
sb2,se2,138,0.5015204824885058,13.009823204510703,4.0686236426206355,2.1732416260407508,-0.8618230118183324,1.048930520737958,-0.1124154400034529,0.5210828217558077,1
sb2,se2,139,-0.4848687705180553,10.231129520664902,16.74985100123334,4.6142009671048685,-1.1776216779559796,1.2410538760780931,-0.022199695733069447,0.4271351487788965,1
sb2,se2,140,-2.12861031110008,28.947014134516696,12.754767596702502,5.333153097854202,-1.1300370771275647,0.5021476596597245,-0.13210835819609631,0.4671683431054059,1
sb2,se2,141,3.7183034516776416,23.020361845347868,15.605931560758872,5.216009315799788,-0.6608284884704523,1.1096710067436284,-0.3199877313244453,0.5968106455120537,1
sb2,se2,142,-3.390380347185389,17.097964108682564,9.020265047037867,4.350664020774254,-1.013659024200049,0.7008252276379493,-0.2445653201745984,0.422226526357644,1
sb2,se2,143,4.346668772838866,5.614153901585958,7.700768605765042,0.7904822646888663,-0.36977805931116364,0.5449671354721957,-0.23858555546264937,0.5302721708508532,1
sb2,se2,144,-2.0597054090849003,3.932297662762942,7.593695734744621,1.9671554933009892,4.052892659334546,2.621017905029294,1.6708935729085928,0.4197115541440187,1
sb2,se2,145,-3.0854682842847283,24.662291432668876,13.55073926735489,6.879708518954432,-0.9447756017691505,0.8633207477794084,-0.20021510285500677,0.5294073501036742,1
sb2,se2,146,2.1043475532173277,10.178836338032454,10.54010329250375,3.1652254056832745,-1.3789110174552561,0.16789764180094005,-0.17909961138075545,0.16656916074873873,1
sb2,se2,147,-5.294100937792868,29.654577027068882,6.866484512258254,3.7306985579843817,-0.03398682855431946,2.5367277171981324,-0.14636737739215291,0.9072416167224201,1
sb2,se2,148,-10.43134501999616,42.39091032572342,13.185731002149188,5.0694900434986,-0.7707760789851399,0.8032814544021104,0.27639494978978757,0.5758093725896563,1
sb2,se2,149,4.579837073168922,10.028174965580817,8.999970962942832,1.1488239110497922,2.8462665697732032,3.930523427546967,-1.4439659953973638,0.9389179233447117,1
sb2,se2,150,2.589728157099596,20.818697484164954,10.176646257752958,3.9692519608722354,-1.3176668603341253,0.26877235378873265,-0.00401671069517155,0.3295855748715388,1
sb2,se2,151,-2.474790794195634,24.9806236678703,10.552549340076748,4.039388486031106,-1.0718283396438357,0.4661277836915595,-0.2309189369916033,0.4178643708667586,1
sb2,se2,152,10.356222231862182,48.75858951229698,14.035260866228281,4.753086252641951,-0.4088656205586943,1.0892522819992672,-0.30561984242557877,0.8244461657291986,1
sb2,se2,153,19.94518028185516,34.332124179439596,19.43737225173113,7.831401020939711,-1.0864016711706155,0.41889496818748534,0.2696566666603453,0.5932199005577586,1
sb2,se2,154,9.264505943885812,34.34482342094771,16.968162574614265,8.348643683499466,-0.7083595710828392,0.9596347074134581,-0.46349502594803227,0.513751109460751,1
sb2,se2,155,-2.400435174496743,18.690278723765278,8.617643225415508,7.179140411451427,-1.085357760947055,0.6137293575007379,-0.01390970984418477,0.2899974694942107,1
sb2,se2,156,-10.577883915534589,39.97335215795374,20.56632090653319,5.177610406392362,-1.085673051628121,0.6344824915764811,0.06508175175185683,0.505437925149858,1
sb2,se2,157,6.83187554354095,9.493512272597396,11.18771067585829,3.6799414651501987,-0.607978952913439,0.9463719796923441,-0.4421755459946028,0.5743309470262608,1
sb2,se2,158,-5.648962605457484,10.26223106895128,11.720335333833068,6.155445988076634,-0.3213339148741345,0.7154302215042471,0.05666964181934553,0.8058912821463926,1
sb2,se2,159,3.5003885709651987,20.524655232968335,11.162562621518664,4.873781257618037,-0.3322772176717525,3.102517340999247,0.1669973042501361,0.8345189827743636,1
sb2,se2,160,9.309581008061414,36.72399383928803,13.119267299781741,5.7211959292760755,0.06794991044569329,1.7168858589586593,0.3085181602802957,0.8203315268357122,1
sb2,se2,161,10.108113236306437,23.158451664292166,11.640238496803208,4.064829816909908,-0.48205562467173557,0.267325243682331,-0.18465858215832998,0.8099123768761725,1
sb2,se2,162,13.015452828331194,26.57633500150352,12.542272724003071,4.470740292299155,-0.7909563090445849,0.1985689455011107,-0.17632783270104882,0.5454354813611682,1
sb2,se2,163,3.391633733838987,30.924370170558827,10.18016578018454,4.82109376310948,-0.9414858637585145,0.4505386862306771,-0.01567755164522529,0.530870767891258,1
sb2,se2,164,-9.620284224934833,44.855568346999235,12.235497568313349,4.967505125640359,-0.5003211229575365,0.6521488705435599,0.1949483437936997,0.7650118180117789,1
sb2,se2,165,-4.083430380860592,27.13740546380732,8.069113175873705,4.401705764039548,-0.5913038417482331,1.5724139690749033,-0.283688610783182,0.6157895247055816,1
sb2,se2,166,4.942815552241515,23.01570575386332,6.9978121356372025,2.406414815807124,-0.7391671498173471,0.6152262271816713,-0.12787742315014364,0.5417605024663447,1
sb2,se2,167,15.755067771683578,32.83754329497309,19.105655424330276,7.311050713228968,-0.35096410827753816,0.8946653571411609,-0.8644550904610449,0.5050837042858889,1
sb2,se2,168,14.909087164344863,30.28658010745541,17.511685890551444,9.634522408778128,-0.5252913524217814,0.7839737224024329,-0.7710784938493745,0.5011867274533833,1
sb2,se2,169,0.6638274164382103,14.716915543683195,4.292600374845016,2.631401046238619,-0.8926806373637355,0.6534595274655094,-0.01797510264744312,0.518320267956983,1
sb2,se2,170,0.409316509061266,17.977444021145452,14.023719193295793,4.587172040621512,-1.3087728276985202,0.4947282536184318,-0.0644155359249847,0.3440627869404674,1
sb2,se2,171,-0.5674493899918861,13.786820966939377,7.710784717508223,4.756929250654823,-1.0657886428979892,0.4772412355080767,-0.0060622906032712295,0.4505168551188642,1
sb2,se2,172,-0.5360301978625971,10.480770235522519,16.791413860114226,5.317426798409802,-1.329103761251449,0.3074732331556763,-0.08137994035228956,0.2533510953887118,1
sb2,se2,173,7.069765576951899,38.10728556503814,15.578718173908157,6.942384451207321,-1.1248663765977773,0.41589399371857716,-0.0004191543288977364,0.4595330337588211,1
sb2,se2,174,-1.6021334375786096,26.327957776351845,14.031169321493966,7.198110642884062,-1.1222216395524849,0.5612263111141,0.056637974910481434,0.42537403476554125,1
sb2,se2,175,0.9646853548708434,18.328630335337618,11.906934870451307,3.60815667967848,-1.1384536843067996,0.6496816638202147,-0.12809236448818015,0.420520706542734,1
sb2,se2,176,0.9009064941962144,19.746281085088366,14.414145319881323,4.345893442593406,-1.0978551432545978,0.8962391527774267,-0.04214397788989673,0.46666096539938934,1
sb2,se2,177,-1.2397357773306048,23.15616205035522,14.942070303729139,5.83459615218366,-1.2081199208719393,0.8184566894405918,0.010262490005357065,0.4241942785241202,1
sb2,se2,178,0.03253083212037886,13.621607227556318,13.208765928462403,4.416898430237818,-1.085050700036487,0.7405276845006149,-0.2241577735963546,0.4616569866155093,1
sb2,se2,179,-0.3842645734706004,17.473229953230984,8.754363764720605,4.479053039709979,-0.8653905783680285,1.2023722624338995,-0.02855776647843018,0.6038110160075018,1
sb2,se2,180,1.0847351856673764,21.516874107630944,9.605065072206664,3.8771720730213124,-0.9046688471292608,1.3287914431870287,-0.05615362252981326,0.6374626201600784,1
sb2,se2,181,-0.43052375509358337,11.305984803258644,12.549169535585534,3.9571365512397887,-1.1238444201701667,0.44559673778271147,-0.1074850466783821,0.3456077550425248,1
sb2,se2,182,0.5548449046968559,14.952658440896274,10.73392004550382,3.391344591703787,-1.2057800494092956,0.6455210180783588,0.012455874628726955,0.42034440568279696,1
sb2,se2,183,0.6530100380743441,15.36740641221862,13.40040064010499,6.051745767671936,-1.0448809371450087,1.3364066498405558,0.05822267264876737,0.4660906615500025,1
